repo.url,repo.language,repo.license,repo.star_count,repo.created_at,repo.updated_at,legacy.created_since,legacy.updated_since,legacy.contributor_count,legacy.org_count,legacy.commit_frequency,legacy.recent_release_count,legacy.updated_issues_count,legacy.closed_issues_count,legacy.issue_comment_frequency,legacy.github_mention_count,depsdev.dependent_count,original_pike_score
https://github.com/catapult-project/catapult,HTML,"BSD 3-Clause ""New"" or ""Revised"" License",1764,2012-05-26T21:04:39Z,2022-06-13T20:11:05Z,122,0,917,3,13.85,0,2460,1756,2.26,190008,,0.73774
https://github.com/E3SM-Project/E3SM,Fortran,Other,219,2009-06-08T21:05:14Z,2022-06-11T01:16:58Z,158,0,408,7,36.79,2,4173,3855,6.54,1122,,0.73761
https://github.com/markedjs/marked,JavaScript,Other,27723,2011-07-24T13:15:35Z,2022-06-13T18:56:16Z,132,0,151,9,5.85,31,2107,2059,3.51,8848,17559,0.73753
https://github.com/zulip/zulip,Python,Apache License 2.0,15927,2012-08-28T16:41:50Z,2022-06-09T06:51:19Z,119,0,915,2,83.56,14,21308,18664,2,3300,,0.73734
https://github.com/mavlink/qgroundcontrol,C++,Other,2179,2010-04-03T08:14:31Z,2022-06-14T09:32:12Z,148,0,317,4,9.77,8,6862,5897,2.56,32168,,0.73727
https://github.com/ocaml/ocaml,OCaml,Other,3837,1995-05-04T10:15:53Z,2022-06-14T08:28:11Z,330,0,340,5,40.38,4,10738,10195,3.73,4464,,0.73724
https://github.com/Expensify/App,JavaScript,MIT License,296,2020-08-06T01:08:50Z,2022-06-07T17:50:46Z,22,0,1448,3,258.15,87,9335,8868,2,1355,,0.73723
https://github.com/primefaces/primeng,CSS,MIT License,7498,2016-01-16T09:23:28Z,2022-06-14T11:01:47Z,78,0,472,7,17.13,31,11254,10054,2,2628,614,0.73717
https://github.com/laurent22/joplin,TypeScript,Other,30124,2016-10-19T15:54:41Z,2022-06-10T08:45:37Z,68,0,492,6,32.27,54,6542,6237,2,2398,12,0.73715
https://github.com/apache/calcite,Java,Apache License 2.0,3145,2012-04-20T03:40:33Z,2022-05-29T07:39:51Z,123,0,390,9,5.94,9,2583,2352,1.8,14408,2891,0.73707
https://github.com/boto/boto3,Python,Apache License 2.0,7331,2014-09-03T23:12:23Z,2022-06-14T18:26:01Z,94,0,135,5,14.98,138,2752,2528,3.48,21531,5775,0.73695
https://github.com/diaspora/diaspora,Ruby,GNU Affero General Public License v3.0,13073,2010-06-11T17:40:49Z,2022-04-27T19:17:23Z,146,1,533,9,3.13,2,1916,1468,3.07,26821,,0.73689
https://github.com/internetarchive/openlibrary,Python,GNU Affero General Public License v3.0,3595,2001-01-01T00:07:22Z,2022-06-17T00:50:02Z,261,0,293,7,38.9,20,6450,5702,2.52,1235,,0.73678
https://github.com/nlohmann/json,C++,MIT License,30497,2013-07-04T08:47:49Z,2022-06-13T11:21:55Z,108,0,257,6,4.98,6,2597,2553,5.95,14938,,0.73657
https://github.com/jitsi/jitsi-meet,JavaScript,Apache License 2.0,18194,2013-12-16T10:32:07Z,2022-06-16T12:27:41Z,103,0,516,4,29.35,11,11139,10894,2,7466,,0.73649
https://github.com/theforeman/foreman,Ruby,GNU General Public License v3.0,2201,2009-07-13T08:55:23Z,2022-06-16T06:10:24Z,157,0,475,5,12.79,19,5751,5720,5.96,724,,0.73646
https://github.com/apache/zeppelin,Java,Apache License 2.0,5708,2013-06-19T04:40:59Z,2022-06-09T13:30:23Z,109,0,482,7,4.23,5,3351,3252,4.48,7407,30,0.73644
https://github.com/ZoneMinder/zoneminder,PHP,GNU General Public License v2.0,3692,2002-09-16T09:19:24Z,2022-06-13T19:54:37Z,240,0,332,7,29.63,15,2187,2068,2.61,3041,,0.73638
https://github.com/CGAL/cgal,C++,Other,3205,1995-08-09T16:58:01Z,2022-06-13T09:18:02Z,326,0,268,5,59.62,10,5466,5009,3.83,1811,,0.73622
https://github.com/biopython/biopython,Python,Other,3149,1999-12-08T00:11:02Z,2022-06-17T00:43:44Z,274,0,403,6,5,2,3268,2805,4.81,19652,1265,0.73612
https://github.com/dotansimha/graphql-code-generator,TypeScript,MIT License,8789,2016-12-05T19:15:11Z,2022-06-12T00:45:34Z,67,0,432,5,21.23,1211,7482,7039,2.2,5325,3721,0.73607
https://github.com/liquibase/liquibase,Java,Apache License 2.0,3262,2009-04-27T23:20:18Z,2022-06-15T15:12:50Z,159,0,607,4,29.9,14,2400,1791,2.45,5058,,0.73591
https://github.com/aosp-mirror/kernel_common,C,Other,413,2005-04-16T22:20:36Z,2022-06-06T09:06:30Z,209,0,5000,10,103.92,77,4,4,1,1483,,0.73576
https://github.com/greenplum-db/gpdb,C,Apache License 2.0,5233,1996-07-09T06:22:35Z,2022-06-15T08:36:47Z,315,0,464,8,13.96,23,12972,12550,2.36,1018,,0.73572
https://github.com/puppeteer/puppeteer,TypeScript,Apache License 2.0,78415,2017-05-09T22:16:13Z,2022-06-10T16:49:14Z,61,0,426,4,10.5,30,8386,6554,3.2,9750,4085,0.73572
https://github.com/TeamNewPipe/NewPipe,Java,GNU General Public License v3.0,19479,2015-09-03T23:39:26Z,2022-06-05T09:47:51Z,82,0,900,4,23.73,15,8182,7094,4.58,859,,0.73571
https://github.com/okonet/lint-staged,JavaScript,MIT License,10445,2016-01-15T07:51:21Z,2022-06-08T15:44:56Z,78,0,120,9,2.02,45,1143,1014,5.45,30542,1480,0.73557
https://github.com/guardian/frontend,Scala,Other,5613,2012-02-20T14:00:57Z,2022-06-14T15:00:04Z,125,0,390,8,65.4,0,11639,11520,2,9880,,0.73555
https://github.com/aws/aws-sdk-net,C#,Apache License 2.0,1775,2012-01-23T23:50:43Z,2022-06-14T23:50:07Z,126,0,136,6,31.15,158,1783,1640,4.17,4662,,0.73554
https://github.com/firebase/firebase-tools,TypeScript,MIT License,3442,2013-12-23T18:53:04Z,2022-06-15T20:01:36Z,103,0,209,6,11.71,49,4466,4099,3.79,4215,80,0.73546
https://github.com/github/codeql,CodeQL,MIT License,4820,2018-07-31T16:35:51Z,2022-06-03T11:34:22Z,46,0,236,3,257.6,17,8597,7880,1.96,11332,,0.73540
https://github.com/spyder-ide/spyder,Python,MIT License,7023,2009-08-09T08:50:17Z,2022-06-14T00:36:09Z,156,0,239,9,43.63,12,15580,14435,2.57,1164,,0.73535
https://github.com/pallets/flask,Python,"BSD 3-Clause ""New"" or ""Revised"" License",59271,2010-04-06T11:11:59Z,2022-06-15T21:17:45Z,148,0,783,8,7.13,5,4502,4498,1.47,7044,8423,0.73528
https://github.com/docker-library/official-images,Shell,Apache License 2.0,5363,2013-07-09T18:38:34Z,2022-06-16T22:19:10Z,108,0,658,10,82.75,0,10927,10898,2.23,1940,,0.73524
https://github.com/travis-ci/travis-ci,,,8270,2010-11-30T21:37:20Z,2020-06-17T13:51:21Z,140,24,119,10,0,20,5539,5419,4.24,31962,,0.73507
https://github.com/PrismJS/prism,JavaScript,MIT License,10352,2012-07-10T19:47:14Z,2022-06-14T07:09:32Z,120,0,389,7,6.4,6,2533,2319,2.72,16028,,0.73500
https://github.com/googleapis/google-cloud-ruby,Ruby,Apache License 2.0,1182,2014-05-30T21:47:14Z,2022-06-15T16:22:19Z,97,0,162,6,76.88,1533,18037,17930,1.11,7193,,0.73494
https://github.com/Laravel-Backpack/CRUD,JavaScript,MIT License,2322,2015-07-27T12:59:30Z,2022-06-10T07:28:34Z,83,0,302,7,25,46,4178,4020,3.53,1281,,0.73491
https://github.com/kubernetes/autoscaler,Go,Apache License 2.0,5731,2015-09-16T04:06:23Z,2022-06-07T16:32:56Z,82,0,511,3,14.1,39,4935,4726,4.52,3545,228,0.73478
https://github.com/mozilla/gecko-dev,,Other,2484,1970-01-01T00:00:00Z,2022-06-16T19:01:48Z,638,0,5000,6,714.92,1,119,118,0.77,1182,,0.73468
https://github.com/GStreamer/gstreamer,C,Other,1275,2000-01-30T09:03:00Z,2022-05-30T18:00:55Z,272,0,2209,7,48.62,65,6,6,0.83,22259,,0.73454
https://github.com/openshift/installer,Go,Apache License 2.0,1213,2014-01-19T20:25:11Z,2022-06-08T17:49:43Z,102,0,472,6,27.94,2,5980,5867,2,12263,,0.73419
https://github.com/pytorch/vision,Python,"BSD 3-Clause ""New"" or ""Revised"" License",11779,2016-11-09T23:11:43Z,2022-06-11T09:38:57Z,68,0,486,8,18.48,7,6150,5425,3.16,2571,1286,0.73414
https://github.com/fish-shell/fish-shell,C++,Other,19023,2005-09-20T13:26:39Z,2022-06-14T19:43:04Z,203,0,830,6,30.73,4,8750,8309,2,2252,,0.73405
https://github.com/prometheus/node_exporter,Go,Apache License 2.0,7530,2013-04-18T14:44:52Z,2022-06-08T18:46:47Z,111,0,330,10,3.52,5,2167,1971,3.92,9746,405,0.73403
https://github.com/nedbat/coveragepy,Python,Apache License 2.0,2065,2009-03-06T02:21:43Z,2022-06-08T12:26:23Z,161,0,131,8,10.71,16,998,765,6.09,7338,1658,0.73402
https://github.com/akka/akka,Scala,Apache License 2.0,12257,2009-02-16T12:51:54Z,2022-06-14T07:22:49Z,162,0,1023,6,13.35,4,11160,10336,2,3452,46569,0.73398
https://github.com/freebsd/freebsd-src,C,Other,6434,1993-06-12T14:49:13Z,2022-06-15T17:49:27Z,353,0,1741,8,189.08,4,336,310,2.43,392,,0.73391
https://github.com/pymc-devs/pymc,Python,Other,6704,2006-08-07T15:22:29Z,2022-06-14T18:51:46Z,193,0,387,6,15.02,10,4771,4559,4.7,1438,14,0.73375
https://github.com/DSpace/DSpace,Java,"BSD 3-Clause ""New"" or ""Revised"" License",646,2002-05-03T20:19:46Z,2022-06-14T20:43:10Z,244,0,250,9,24.62,5,5973,5341,3.67,1883,,0.73373
https://github.com/rubygems/bundler,Ruby,MIT License,4851,2008-05-07T02:21:22Z,2020-03-14T05:13:22Z,171,27,763,8,0,20,3356,3356,4.45,3745,,0.73364
https://github.com/fwupd/fwupd,C,GNU Lesser General Public License v2.1,1704,2015-02-26T13:07:00Z,2022-06-13T16:18:01Z,88,0,222,10,31.46,19,4470,4436,3.47,761,,0.73349
https://github.com/fonttools/fonttools,Python,MIT License,3197,1999-12-16T21:34:53Z,2022-06-13T11:19:38Z,273,0,121,8,11.02,25,2107,1750,3.88,6722,17976,0.73345
https://github.com/ray-project/ray,Python,Apache License 2.0,20892,2016-02-07T22:18:40Z,2022-06-12T16:47:20Z,77,0,704,5,88.71,16,25447,22869,2,848,175,0.73337
https://github.com/googleapis/google-cloud-go,Go,Apache License 2.0,2917,2014-05-09T11:11:58Z,2022-06-15T23:38:12Z,98,0,296,5,22.83,462,6130,5898,2.51,3554,66899,0.73336
https://github.com/espnet/espnet,Python,Apache License 2.0,5157,2017-12-13T00:45:11Z,2022-06-09T07:29:52Z,54,0,274,5,71.38,9,4366,4024,4.08,3983,14,0.73332
https://github.com/axboe/fio,C,GNU General Public License v2.0,3560,2005-12-08T14:25:21Z,2022-06-14T00:14:26Z,201,0,409,6,8.17,14,1240,1093,4.23,5675,,0.73323
https://github.com/h2oai/h2o-3,Jupyter Notebook,Apache License 2.0,5850,2014-03-03T16:08:07Z,2022-06-13T15:10:28Z,100,0,226,5,29.42,392,6095,6032,1.25,11746,12,0.73319
https://github.com/pgjdbc/pgjdbc,Java,"BSD 2-Clause ""Simplified"" License",1109,1997-08-16T20:51:53Z,2022-06-14T08:49:23Z,302,0,271,9,3.87,7,2048,1677,4.98,6969,2511,0.73319
https://github.com/FasterXML/jackson-databind,Java,Apache License 2.0,3065,2011-12-23T07:17:41Z,2022-06-15T04:24:22Z,127,0,228,9,6.35,16,2418,1967,3.8,4300,,0.73317
https://github.com/samba-team/samba,C,GNU General Public License v3.0,664,1996-05-04T07:50:45Z,2022-04-22T13:34:11Z,317,1,662,7,66.96,39,172,172,2.96,1304,,0.73300
https://github.com/twigphp/Twig,PHP,"BSD 3-Clause ""New"" or ""Revised"" License",7545,2009-10-07T21:08:51Z,2022-06-10T08:33:05Z,154,0,426,12,4.1,17,1790,1690,2.97,3093,,0.73284
https://github.com/psf/black,Python,MIT License,27936,2018-03-14T19:54:45Z,2022-06-03T22:59:26Z,51,0,323,7,5.87,10,3083,2727,3.54,21556,705,0.73274
https://github.com/ros-planning/moveit,C++,"BSD 3-Clause ""New"" or ""Revised"" License",1120,2011-10-12T03:01:20Z,2022-06-11T14:03:29Z,129,0,346,8,7.1,6,3159,2623,4.78,3367,,0.73273
https://github.com/opensearch-project/OpenSearch,Java,Apache License 2.0,5107,2010-02-08T13:22:27Z,2022-06-06T20:41:56Z,150,0,1741,3,14.25,11,3377,2840,5.91,509,,0.73266
https://github.com/bioconda/bioconda-recipes,Shell,MIT License,1396,2015-09-12T20:33:30Z,2022-06-16T02:04:51Z,82,0,1747,10,93.54,0,33506,32712,1.19,1159,,0.73249
https://github.com/snapcore/snapd,Go,GNU General Public License v3.0,1641,2014-12-11T09:01:27Z,2022-06-15T12:58:26Z,91,0,239,6,105.75,27,10342,10240,1.63,1605,61,0.73249
https://github.com/hakimel/reveal.js,JavaScript,MIT License,59993,2011-06-07T18:54:22Z,2022-05-31T10:34:38Z,134,0,330,6,2.31,4,1757,1112,1.65,254884,97,0.73243
https://github.com/pyca/cryptography,Python,Other,4822,2013-08-07T02:23:38Z,2022-06-11T00:35:12Z,107,0,261,7,14.98,11,7311,7265,1.31,14358,15987,0.73238
https://github.com/apache/maven,Java,Apache License 2.0,3159,2003-09-01T16:05:50Z,2022-06-15T08:43:17Z,228,0,198,11,4.08,2,641,583,3.81,82395,10,0.73238
https://github.com/facebookincubator/BOLT,,,2357,2001-06-06T20:29:01Z,2022-03-20T12:36:27Z,255,2,3421,4,360.88,0,297,222,4.24,751,,0.73238
https://github.com/rstudio/rstudio,Java,Other,3982,2010-12-07T19:10:25Z,2022-06-15T14:31:07Z,140,0,141,4,75.06,260,10986,9789,2,6214,,0.73232
https://github.com/testcontainers/testcontainers-java,Java,MIT License,6026,2015-04-12T12:44:37Z,2022-06-13T16:32:19Z,87,0,343,7,20.6,7,5279,4703,2.57,5083,8342,0.73224
https://github.com/golang/tools,Go,"BSD 3-Clause ""New"" or ""Revised"" License",6176,2012-01-25T19:45:13Z,2022-06-14T15:11:56Z,126,0,423,3,13.04,10,366,305,12.08,6227,,0.73204
https://github.com/ARM-software/arm-trusted-firmware,C,Other,1398,2013-10-21T11:39:00Z,2022-06-16T21:30:22Z,105,0,479,5,35.12,8,1308,1305,3.45,4534,,0.73200
https://github.com/wordpress-mobile/WordPress-iOS,Swift,GNU General Public License v2.0,3364,2008-07-23T16:39:12Z,2022-06-13T15:03:04Z,169,0,212,3,155.17,134,13496,12520,2,3012,,0.73193
https://github.com/NervJS/taro,TypeScript,MIT License,31121,2018-04-08T09:32:26Z,2022-06-08T11:20:41Z,50,0,488,7,19.44,40,11524,10651,2,2799,,0.73179
https://github.com/scylladb/scylla,C++,GNU Affero General Public License v3.0,7957,2014-08-10T05:56:33Z,2022-06-13T20:07:57Z,95,0,129,3,87.96,32,9725,7588,4.11,4220,,0.73172
https://github.com/jupyterhub/jupyterhub,Python,Other,6702,2014-06-12T23:22:06Z,2022-06-13T22:43:29Z,97,0,279,9,12.73,7,3458,3326,3.1,4607,111,0.73172
https://github.com/open-mmlab/mmdetection,Python,Apache License 2.0,19994,2018-08-22T07:06:06Z,2022-06-01T14:14:31Z,46,0,343,10,9.77,16,8084,7519,2.72,3919,3,0.73171
https://github.com/chamilo/chamilo-lms,PHP,GNU General Public License v3.0,628,2006-10-26T13:11:54Z,2022-06-11T00:37:31Z,190,0,162,9,35.25,1,2468,1982,3.23,16121,,0.73163
https://github.com/boto/botocore,Python,Apache License 2.0,1134,2012-11-13T13:25:36Z,2022-06-14T02:46:36Z,116,0,178,6,18.83,153,1799,1655,2.79,8091,6218,0.73163
https://github.com/denoland/deno,Rust,MIT License,82815,2018-05-14T03:32:01Z,2022-06-08T21:30:16Z,49,0,719,3,30.71,48,14188,13242,2,6774,276,0.73140
https://github.com/postcss/autoprefixer,JavaScript,MIT License,20396,2013-03-14T05:04:51Z,2022-05-03T10:55:43Z,112,1,196,8,1.54,18,792,759,5.34,19957,41016,0.73133
https://github.com/gnuradio/gnuradio,C++,GNU General Public License v3.0,3852,2006-08-03T04:51:51Z,2022-06-02T17:37:51Z,193,0,424,5,9.71,24,5114,4624,2.9,2502,,0.73132
https://github.com/mattermost/mattermost-server,Go,Other,23098,2015-06-15T06:50:02Z,2022-06-16T19:58:07Z,85,0,729,3,24.02,65,16869,16165,2.37,2975,498,0.73127
https://github.com/chrislusf/seaweedfs,Go,Apache License 2.0,14630,2011-11-30T01:53:09Z,2022-06-15T13:34:32Z,128,0,213,6,42.31,55,2597,2511,3.07,1679,28,0.73107
https://github.com/Leaflet/Leaflet,JavaScript,"BSD 2-Clause ""Simplified"" License",34768,2010-09-01T14:55:30Z,2022-06-09T09:03:09Z,143,0,873,7,7.71,4,4036,3547,2.66,3099,,0.73101
https://github.com/Sage/carbon,JavaScript,Apache License 2.0,234,2015-09-04T15:35:11Z,2022-06-15T13:47:18Z,82,0,163,10,50.75,370,4726,4614,1.94,1394,,0.73092
https://github.com/ManageIQ/manageiq,Ruby,Apache License 2.0,1195,2014-06-13T02:31:26Z,2022-06-15T15:25:53Z,97,0,358,2,21.19,11,14018,13704,2,52304,,0.73081
https://github.com/mozilla/addons-server,Python,"BSD 3-Clause ""New"" or ""Revised"" License",785,2009-10-20T23:31:15Z,2022-06-16T12:19:42Z,154,0,960,6,51.98,87,16465,16276,1.73,205,,0.73077
https://github.com/tldr-pages/tldr,Markdown,Other,39037,2013-12-08T07:34:43Z,2022-06-15T10:41:55Z,103,0,1986,7,31.88,0,8009,7777,2.67,1191,,0.73076
https://github.com/lammps/lammps,C++,GNU General Public License v2.0,1410,2006-09-21T16:22:34Z,2022-06-10T16:57:35Z,191,0,283,7,75.19,17,3192,3132,3.05,553,,0.73075
https://github.com/CenterForOpenScience/osf.io,Python,Apache License 2.0,606,2013-05-06T13:42:35Z,2022-06-10T15:55:36Z,110,0,223,7,8.19,293,4197,4037,1.03,18501,,0.73058
https://github.com/melpa/melpa,Emacs Lisp,Other,2420,2011-10-05T05:49:38Z,2022-06-11T21:20:19Z,130,0,2350,6,10.35,0,4151,4065,4.62,1236,,0.73054
https://github.com/matomo-org/matomo,PHP,GNU General Public License v3.0,16455,2007-07-24T12:33:22Z,2022-06-15T16:09:22Z,181,0,377,6,18.25,37,10650,8794,2.51,1225,,0.73047
https://github.com/jenkins-x/jx,Go,Apache License 2.0,4167,2018-01-05T15:46:09Z,2022-06-09T18:01:20Z,53,0,227,6,9.29,214,8180,8045,2,21029,57,0.73037
https://github.com/zloirock/core-js,JavaScript,MIT License,16864,2013-07-17T16:32:27Z,2022-06-12T18:23:33Z,108,0,108,6,20.87,35,869,847,3.65,16800,327337,0.73030
https://github.com/mysql/mysql-server,C++,Other,7899,2000-07-31T19:10:05Z,2022-04-08T14:53:29Z,266,2,605,4,89.48,33,328,324,3.3,1711,,0.72999
https://github.com/i18next/i18next,JavaScript,MIT License,6240,2011-12-16T12:36:12Z,2022-06-07T19:47:21Z,127,0,215,8,3.73,54,990,983,5.17,4879,3786,0.72988
https://github.com/angular/material,JavaScript,MIT License,16749,2014-07-01T19:20:06Z,2022-04-11T19:18:26Z,96,2,416,10,0.31,3,4748,4473,2.33,41952,294,0.72982
https://github.com/awesomeWM/awesome,Lua,GNU General Public License v2.0,4789,2007-09-05T18:15:00Z,2022-05-29T20:10:29Z,179,0,396,6,5.85,6,2750,2263,5.09,5131,,0.72976
https://github.com/apache/incubator-mxnet,C++,Apache License 2.0,20008,2015-04-30T16:21:15Z,2022-06-10T21:51:54Z,86,0,974,11,4.65,7,18529,16532,2,1905,55,0.72960
https://github.com/dotnet/installer,C#,MIT License,990,2015-10-02T18:03:16Z,2022-06-10T02:50:49Z,81,0,356,4,83.79,32,13878,13695,1.01,4853,,0.72936
https://github.com/badges/shields,JavaScript,Creative Commons Zero v1.0 Universal,17155,2013-01-30T07:41:54Z,2022-06-13T23:35:00Z,114,0,466,5,16.35,3,7442,7107,2.75,8421,28,0.72929
https://github.com/openedx/edx-platform,Python,GNU Affero General Public License v3.0,6024,2011-12-07T14:28:16Z,2022-06-13T15:33:10Z,128,0,1125,8,46.4,489,17923,17644,2,64,,0.72926
https://github.com/urfave/cli,Go,MIT License,18485,2013-07-13T19:13:48Z,2022-05-24T12:25:35Z,108,0,244,9,3.52,23,962,803,3.65,8313,17535,0.72920
https://github.com/python/typeshed,Python,Other,2895,2015-03-05T04:51:28Z,2022-06-14T01:30:09Z,88,0,1123,5,35.12,0,7766,7600,2.3,8216,872,0.72917
https://github.com/PX4/PX4-Autopilot,C++,"BSD 3-Clause ""New"" or ""Revised"" License",5527,2011-12-19T19:24:09Z,2022-06-08T14:12:16Z,127,0,679,5,55.4,7,15158,13882,2.64,765,,0.72914
https://github.com/wikimedia/mediawiki,PHP,Other,2986,2003-04-14T23:10:40Z,2022-06-14T01:54:51Z,233,0,865,6,120.81,20,80,80,1.14,5320,,0.72902
https://github.com/micronaut-projects/micronaut-core,Java,Apache License 2.0,5354,2017-03-06T16:22:26Z,2022-06-09T10:42:51Z,64,0,353,7,26.08,43,7137,6700,1.79,2475,,0.72899
https://github.com/google/go-github,Go,"BSD 3-Clause ""New"" or ""Revised"" License",8593,2013-04-29T17:15:21Z,2022-06-13T11:03:12Z,111,0,522,10,6.17,15,1972,1934,3.72,947,8947,0.72891
https://github.com/TypeStrong/typedoc,TypeScript,Apache License 2.0,5839,2014-05-24T14:40:16Z,2022-06-01T02:27:23Z,98,0,180,7,8.58,29,1774,1673,3.26,8603,,0.72872
https://github.com/backdrop/backdrop,PHP,GNU General Public License v2.0,854,2000-05-18T19:51:59Z,2022-06-11T12:19:07Z,268,0,318,8,5.17,24,2736,2090,4.5,1366,,0.72862
https://github.com/dmlc/xgboost,C++,Apache License 2.0,22862,2014-02-06T17:28:03Z,2022-06-09T10:15:08Z,101,0,565,8,8.79,7,7989,7695,3.21,1513,568,0.72850
https://github.com/EC-CUBE/ec-cube,PHP,Other,662,2007-04-18T03:14:44Z,2022-05-26T04:41:55Z,184,0,253,7,13.19,14,3970,3521,1.4,10094,,0.72848
https://github.com/ardatan/graphql-tools,TypeScript,MIT License,4812,2016-03-22T00:14:38Z,2022-06-14T13:03:40Z,75,0,334,7,23.58,821,4277,4192,2.72,1316,45752,0.72838
https://github.com/coreui/coreui,JavaScript,MIT License,527,2011-04-27T20:53:51Z,2022-05-12T17:56:45Z,135,0,1471,6,7.12,12,412,398,2.33,4777,91,0.72827
https://github.com/rspec/rspec-rails,Ruby,MIT License,4789,2009-12-23T16:40:53Z,2022-06-12T01:29:10Z,151,0,372,8,2.58,11,1034,987,4.17,8180,,0.72823
https://github.com/geoserver/geoserver,Java,Other,2747,2011-06-18T17:08:19Z,2022-06-15T12:13:51Z,133,0,402,7,12.37,11,4366,4345,1.24,6733,,0.72822
https://github.com/octobercms/october,PHP,Other,10770,2013-11-26T23:30:43Z,2022-05-27T05:27:06Z,104,0,435,9,1.29,3,3692,3692,5.08,6671,,0.72815
https://github.com/apache/couchdb,Erlang,Apache License 2.0,5349,2008-03-28T22:56:30Z,2022-06-13T05:25:45Z,173,0,218,7,4.44,13,3376,3104,2.72,13039,,0.72811
https://github.com/CartoDB/cartodb,JavaScript,"BSD 3-Clause ""New"" or ""Revised"" License",2595,2011-01-12T15:33:53Z,2022-06-14T13:17:12Z,139,0,213,7,7.12,43,8893,8745,2.17,4956,,0.72793
https://github.com/starfive-tech/linux,C,Other,43,2021-02-26T01:08:11Z,2022-06-04T09:22:34Z,15,0,5000,10,1333.17,1,58,48,4.72,286,,0.72787
https://github.com/openjdk/loom,Java,GNU General Public License v2.0,1437,2007-12-01T00:00:00Z,2022-06-04T09:40:40Z,176,0,1627,3,118.87,41,186,184,7.09,153,,0.72787
https://github.com/openlayers/openlayers,JavaScript,"BSD 2-Clause ""Simplified"" License",9078,2006-05-12T19:35:22Z,2022-06-13T12:28:12Z,195,0,402,5,34.27,12,8710,8447,2.22,2007,819,0.72777
https://github.com/EbookFoundation/free-programming-books,,Other,235567,2013-10-11T06:50:37Z,2022-06-15T19:03:54Z,105,0,2220,9,17.83,0,4840,4794,1.54,1795,,0.72770
https://github.com/activeadmin/activeadmin,Ruby,MIT License,9197,2010-04-15T13:23:16Z,2022-06-16T01:35:07Z,148,0,758,10,15.73,8,3483,3112,2.07,644,,0.72761
https://github.com/traefik/traefik,Go,MIT License,38510,2015-08-28T16:09:22Z,2022-06-13T15:26:12Z,82,0,724,6,7.15,35,8946,8320,2.88,1102,119,0.72761
https://github.com/semantic-release/semantic-release,JavaScript,,15690,2014-09-15T16:18:28Z,2022-06-14T05:08:53Z,94,0,186,11,1.48,20,1994,1718,3.42,13455,659,0.72758
https://github.com/distribution/distribution,Go,Apache License 2.0,6768,2013-05-15T01:41:39Z,2022-06-12T15:19:01Z,110,0,476,7,3.15,3,2008,1405,3.57,19476,,0.72753
https://github.com/KhronosGroup/Vulkan-ValidationLayers,C++,Other,447,2014-07-24T23:04:01Z,2022-06-08T12:41:58Z,95,0,291,4,32.75,8,4204,3990,4.23,4076,,0.72751
https://github.com/apache/thrift,C++,Apache License 2.0,9159,2008-05-16T20:33:47Z,2022-06-11T12:24:33Z,171,0,539,9,5.17,4,1700,1671,2.66,7153,5193,0.72745
https://github.com/psi4/psi4,C++,GNU Lesser General Public License v3.0,706,2007-11-09T19:32:27Z,2022-06-11T00:49:48Z,177,0,262,13,8.62,4,2214,1928,3.9,4687,,0.72743
https://github.com/reduxjs/redux,TypeScript,MIT License,58178,2015-05-29T23:53:15Z,2022-06-12T19:01:37Z,85,0,943,12,5,4,4259,4202,2,3003,14894,0.72742
https://github.com/squidfunk/mkdocs-material,TypeScript,MIT License,9997,2016-01-28T22:09:23Z,2022-06-14T15:07:05Z,77,0,156,5,18.21,62,3295,3289,3.08,10286,52,0.72732
https://github.com/pypa/pipenv,Python,MIT License,23032,2017-01-20T00:44:02Z,2022-06-07T14:15:10Z,65,0,418,6,7.31,15,5089,4635,4.9,2158,67,0.72722
https://github.com/hashicorp/nomad,Go,Mozilla Public License 2.0,11176,2015-06-01T10:21:00Z,2022-06-16T17:34:59Z,85,0,647,4,32.13,23,12057,10775,1.96,1699,665,0.72705
https://github.com/solidusio/solidus,Ruby,Other,4270,2008-02-25T17:59:14Z,2022-06-14T03:56:17Z,174,0,1025,6,8.02,8,3187,2951,2.13,2435,,0.72704
https://github.com/infor-design/enterprise,JavaScript,Apache License 2.0,109,2014-04-22T14:43:24Z,2022-06-09T09:02:22Z,98,0,121,7,75,50,6453,6218,2.24,1652,2,0.72702
https://github.com/formatjs/formatjs,TypeScript,,13190,2014-04-24T17:28:36Z,2022-06-16T00:17:08Z,99,0,262,8,6.56,482,3028,2993,2.57,3795,24242,0.72699
https://github.com/vuetifyjs/vuetify,TypeScript,MIT License,34455,2016-09-12T00:39:35Z,2022-06-10T20:49:45Z,70,0,742,4,6.13,31,14795,13645,2,6587,1249,0.72695
https://github.com/jquery/jquery,JavaScript,MIT License,56346,2006-03-22T03:33:07Z,2022-03-14T16:58:41Z,197,3,331,7,0.56,9,4912,4824,1.14,81108,22221,0.72693
https://github.com/apache/incubator-nuttx,C,Apache License 2.0,1003,2007-02-17T23:21:28Z,2022-06-06T22:43:28Z,186,0,595,5,72.27,10,6377,6082,2.06,687,,0.72688
https://github.com/FFmpeg/FFmpeg,C,Other,30100,2000-12-20T00:02:47Z,2022-06-12T18:13:59Z,261,0,2205,1,83.85,16,172,171,1.06,35181,,0.72670
